ComicType,page_id,name,urlslug,ID,ALIGN,EYE,HAIR,SEX,GSM,ALIVE,APPEARANCES,FIRST APPEARANCE,Year,APPEARANCES_R,
marvel,1546,Zeus Panhellenios (Earth-616),\/Zeus_Panhellenios_(Earth-616),No Dual Identity,Neutral Characters,Blue Eyes,Red Hair,Male Characters,straight,Living Characters,124,Jun-49,1949,0.0618568015,
marvel,2655,Hera Argeia (Earth-616),\/Hera_Argeia_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Blond Hair,Female Characters,straight,Living Characters,56,Apr-49,1949,0.0279353297,
marvel,15686,Dionysus Acratophorus (Earth-616),\/Dionysus_Acratophorus_(Earth-616),Secret Identity,Good Characters,Blue Eyes,Brown Hair,Male Characters,straight,Living Characters,26,Apr-49,1949,0.0129699745,
marvel,554033,Rusty Randolph (Earth-616),\/Rusty_Randolph_(Earth-616),Public Identity,Good Characters,Blue Eyes,Auburn Hair,Male Characters,straight,Living Characters,8,Apr-49,1949,0.0039907614,
marvel,718949,John Dolan (Earth-616),\/John_Dolan_(Earth-616),Public Identity,Neutral Characters,Blue Eyes,Blond Hair,Male Characters,straight,Living Characters,1,May-49,1949,0.0004988452,
marvel,556172,Joya (Earth-616),\/Joya_(Earth-616),Public Identity,Bad Characters,Brown Eyes,Black Hair,Female Characters,straight,Living Characters,1,Sep-49,1949,0.0004988452,
marvel,548373,Oog (Martian) (Earth-616),\/Oog_(Martian)_(Earth-616),Public Identity,Bad Characters,Grey Eyes,Bald,Male Characters,straight,Deceased Characters,1,Jan-49,1949,0.0004988452,
marvel,556058,Satan (Jeff Mace Foe) (Earth-616),\/Satan_(Jeff_Mace_Foe)_(Earth-616),Secret Identity,Bad Characters,Red Eyes,Bald,Male Characters,straight,Living Characters,1,Oct-49,1949,0.0004988452,
marvel,710056,Squire Bones (Earth-616),\/Squire_Bones_(Earth-616),Public Identity,Bad Characters,Blue Eyes,Black Hair,Male Characters,straight,Living Characters,1,Jan-49,1949,0.0004988452,
marvel,2460,Thor (Thor Odinson),\/Thor_(Thor_Odinson),No Dual Identity,Good Characters,Blue Eyes,Blond Hair,Male Characters,straight,Living Characters,2258,Nov-50,1950,1.1263924016,
marvel,13136,Aloysius Kare (Earth-616),\/Aloysius_Kare_(Earth-616),Secret Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,straight,Deceased Characters,72,Nov-50,1950,0.0359168525,
marvel,2113,Robert Grayson (Earth-616),\/Robert_Grayson_(Earth-616),Secret Identity,Good Characters,Blue Eyes,Blond Hair,Male Characters,straight,Living Characters,70,Dec-50,1950,0.0349191621,
marvel,453498,Son of Satan (Lokison) (Earth-616),\/Son_of_Satan_(Lokison)_(Earth-616),Secret Identity,Bad Characters,Red Eyes,Brown Hair,Male Characters,straight,Living Characters,2,Jul-50,1950,0.0009976903,
marvel,24633,Thoth (Earth-616),\/Thoth_(Earth-616),Public Identity,Neutral Characters,Black Eyes,No Hair,Male Characters,straight,Living Characters,2,Jun-50,1950,0.0009976903,
marvel,1471,Vlad Dracula (Earth-616),\/Vlad_Dracula_(Earth-616),No Dual Identity,Bad Characters,Red Eyes,White Hair,Male Characters,straight,Living Characters,223,Mar-51,1951,0.1112424737,
marvel,240914,Lance Temple (Texas Kid) (Earth-616),\/Lance_Temple_(Texas_Kid)_(Earth-616),Secret Identity,Good Characters,Blue Eyes,Orange Hair,Male Characters,straight,Living Characters,18,Jan-51,1951,0.0089792131,
marvel,24644,Gitche Manitou (Earth-616),\/Gitche_Manitou_(Earth-616),Secret Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,straight,Living Characters,9,Jan-51,1951,0.0044896066,
marvel,37342,Azrael (Earth-616),\/Azrael_(Earth-616),Secret Identity,Bad Characters,Variable Eyes,Variable Hair,Male Characters,straight,Living Characters,7,Jun-51,1951,0.0034919162,
marvel,244344,Otto von Schmittsder (Earth-616),\/Otto_von_Schmittsder_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,Bald,Male Characters,straight,Living Characters,5,Jun-51,1951,0.0024942259,
marvel,481625,Ben Maijus (Earth-616),\/Ben_Maijus_(Earth-616),No Dual Identity,Neutral Characters,Green Eyes,Blond Hair,Male Characters,straight,Deceased Characters,2,Feb-52,1952,0.0009976903,
marvel,584717,Jasper Sandstorm (Earth-616),\/Jasper_Sandstorm_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Blond Hair,Male Characters,straight,Living Characters,1,Jan-52,1952,0.0004988452,
marvel,46812,Rhode (Earth-616),\/Rhode_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Black Hair,Female Characters,straight,Living Characters,1,Feb-52,1952,0.0004988452,
marvel,2727,Jack Monroe (Earth-616),\/Jack_Monroe_(Earth-616),Public Identity,Good Characters,Brown Eyes,Brown Hair,Male Characters,straight,Deceased Characters,141,Dec-53,1953,0.0703371695,
marvel,1737,Steven Rogers (William Burnside) (Earth-616),\/Steven_Rogers_(William_Burnside)_(Earth-616),Secret Identity,Neutral Characters,Blue Eyes,Blond Hair,Male Characters,straight,Living Characters,52,Dec-53,1953,0.025939949,
marvel,1550,Simon Garth (Earth-616),\/Simon_Garth_(Earth-616),Secret Identity,Neutral Characters,White Eyes,Black Hair,Male Characters,straight,Living Characters,37,Jul-53,1953,0.0184572714,
marvel,3352,Albert Malik (Earth-616),\/Albert_Malik_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,White Hair,Male Characters,straight,Deceased Characters,16,Dec-53,1953,0.0079815228,
marvel,413006,Harry Sikes (Earth-616),\/Harry_Sikes_(Earth-616),Secret Identity,Neutral Characters,Brown Eyes,Brown Hair,Male Characters,straight,Living Characters,9,May-53,1953,0.0044896066,
marvel,106413,Medusa (Earth-616),\/Medusa_(Earth-616),Secret Identity,Bad Characters,Green Eyes,Green Hair,Female Characters,straight,Deceased Characters,5,Jan-53,1953,0.0024942259,
marvel,611508,Rudy Rudolph (Earth-616),\/Rudy_Rudolph_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Grey Hair,Male Characters,straight,Living Characters,1,Dec-53,1953,0.0004988452,
marvel,15258,Ringo Kid (Earth-616),\/Ringo_Kid_(Earth-616),Secret Identity,Good Characters,Brown Eyes,Brown Hair,Male Characters,straight,Living Characters,72,Aug-54,1954,0.0359168525,
marvel,4326,Kenneth Hale (Earth-616),\/Kenneth_Hale_(Earth-616),Secret Identity,Good Characters,Brown Eyes,Brown Hair,Male Characters,straight,Living Characters,67,Mar-54,1954,0.0334226266,
marvel,17520,Lance Temple (Outlaw Kid) (Earth-616),\/Lance_Temple_(Outlaw_Kid)_(Earth-616),Secret Identity,Good Characters,Blue Eyes,Blond Hair,Male Characters,straight,Deceased Characters,60,Sep-54,1954,0.0299307104,
marvel,4373,M-11 (Earth-616),\/M-11_(Earth-616),Secret Identity,Good Characters,Yellow Eyes,No Hair,Male Characters,straight,Living Characters,50,May-54,1954,0.0249422587,
marvel,1262,Byrrah (Earth-616),\/Byrrah_(Earth-616),Public Identity,Bad Characters,Blue Eyes,Blond Hair,Male Characters,straight,Living Characters,41,Aug-54,1954,0.0204526521,
marvel,13131,Jane Hastings (Earth-616),\/Jane_Hastings_(Earth-616),Secret Identity,Good Characters,Blue Eyes,Black Hair,Female Characters,straight,Living Characters,19,Sep-54,1954,0.0094780583,
marvel,18701,Isidoro Scarlotti (Earth-616),\/Isidoro_Scarlotti_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,Grey Hair,Male Characters,straight,Living Characters,6,Mar-54,1954,0.002993071,
marvel,12784,Ivan Kronov (Earth-616),\/Ivan_Kronov_(Earth-616),Secret Identity,Bad Characters,Yellow Eyes,Green Hair,Male Characters,straight,Deceased Characters,4,Sep-54,1954,0.0019953807,
marvel,755108,Dan Carlisle (Earth-616),\/Dan_Carlisle_(Earth-616),No Dual Identity,Neutral Characters,Blue Eyes,Brown Hair,Male Characters,straight,Living Characters,1,Apr-54,1954,0.0004988452,
marvel,2188,Morgan le Fay (Earth-616),\/Morgan_le_Fay_(Earth-616),No Dual Identity,Bad Characters,Green Eyes,Purple Hair,Female Characters,straight,Living Characters,65,May-55,1955,0.0324249363,
marvel,1185,Sir Percy of Scandia (Earth-616),\/Sir_Percy_of_Scandia_(Earth-616),Public Identity,Good Characters,Blue Eyes,Blond Hair,Male Characters,straight,Deceased Characters,50,May-55,1955,0.0249422587,
marvel,15058,Mordred (Earth-616),\/Mordred_(Earth-616),Public Identity,Bad Characters,Blue Eyes,Black Hair,Male Characters,straight,Deceased Characters,44,May-55,1955,0.0219491876,
marvel,106933,Santa Claus (Earth-616),\/Santa_Claus_(Earth-616),Secret Identity,Good Characters,Blue Eyes,White Hair,Male Characters,straight,Living Characters,13,Feb-55,1955,0.0064849873,
marvel,57933,Billy Buckskin (Earth-616),\/Billy_Buckskin_(Earth-616),Public Identity,Good Characters,Blue Eyes,Black Hair,Male Characters,straight,Living Characters,11,Nov-55,1955,0.0054872969,
marvel,661617,Caesar of Crime (Earth-616),\/Caesar_of_Crime_(Earth-616),Public Identity,Bad Characters,Brown Eyes,Black Hair,Male Characters,straight,Living Characters,1,Sep-55,1955,0.0004988452,
marvel,18175,James Woo (Earth-616),\/James_Woo_(Earth-616),Public Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,straight,Living Characters,114,Oct-56,1956,0.0568683498,
marvel,1556,Plan Chu (Earth-616),\/Plan_Chu_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Bald,Male Characters,straight,Deceased Characters,61,Oct-56,1956,0.0304295556,
marvel,241281,Suwan (Earth-616),\/Suwan_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,Black Hair,Female Characters,straight,Living Characters,25,Oct-56,1956,0.0124711293,
marvel,697284,Cactus (American Frontier) (Earth-616),\/Cactus_(American_Frontier)_(Earth-616),Public Identity,Good Characters,Blue Eyes,White Hair,Male Characters,straight,Living Characters,2,Jun-57,1957,0.0009976903,
marvel,697282,Dan Hawk (Earth-616),\/Dan_Hawk_(Earth-616),Public Identity,Good Characters,Blue Eyes,Blond Hair,Male Characters,straight,Living Characters,2,Jun-57,1957,0.0009976903,
marvel,2547,Jerold Morgan (Earth-616),\/Jerold_Morgan_(Earth-616),No Dual Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,straight,Living Characters,25,Apr-58,1958,0.0124711293,
marvel,2335,Jonathan Clay (Earth-616),\/Jonathan_Clay_(Earth-616),Secret Identity,Good Characters,Blue Eyes,Red Hair,Male Characters,Homosexual Characters,Living Characters,237,Aug-60,1960,0.1182263061,
marvel,17514,Groot (Earth-616),\/Groot_(Earth-616),No Dual Identity,Good Characters,Black Eyes,No Hair,Male Characters,straight,Living Characters,92,Nov-60,1960,0.045893756,
marvel,1220,Ulysses Bloodstone (Earth-616),\/Ulysses_Bloodstone_(Earth-616),Secret Identity,Neutral Characters,Blue Eyes,Blond Hair,Male Characters,straight,Deceased Characters,47,Feb-60,1960,0.0234457232,
marvel,2121,Khan (Earth-616),\/Khan_(Earth-616),Secret Identity,Bad Characters,Red Eyes,Black Hair,Male Characters,straight,Deceased Characters,37,Oct-60,1960,0.0184572714,
marvel,1330,Harvey Schlemerman (Earth-616),\/Harvey_Schlemerman_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Bald,Male Characters,straight,Living Characters,28,May-60,1960,0.0139676649,
marvel,11837,Xemnu (Earth-616),\/Xemnu_(Earth-616),Secret Identity,Bad Characters,Red Eyes,White Hair,Male Characters,straight,Living Characters,26,Nov-60,1960,0.0129699745,
marvel,43862,Gorgilla (Earth-616),\/Gorgilla_(Earth-616),Secret Identity,Neutral Characters,Brown Eyes,Brown Hair,Male Characters,straight,Living Characters,14,Oct-60,1960,0.0069838324,
marvel,45214,Droom (Earth-616),\/Droom_(Earth-616),Public Identity,Bad Characters,Black Eyes,No Hair,Male Characters,straight,Deceased Characters,8,May-60,1960,0.0039907614,
marvel,478585,Timothy Jones (Adult) (Earth-616),\/Timothy_Jones_(Adult)_(Earth-616),Public Identity,Neutral Characters,Hazel Eyes,Brown Hair,Male Characters,straight,Living Characters,4,Dec-60,1960,0.0019953807,
marvel,17518,Bombu (Earth-616),\/Bombu_(Earth-616),Secret Identity,Bad Characters,Black Eyes,Orange Hair,Male Characters,straight,Living Characters,3,Sep-60,1960,0.0014965355,
marvel,553411,Man in Black (Earth-616),\/Man_in_Black_(Earth-616),Secret Identity,Neutral Characters,Red Eyes,Yellow Hair,Male Characters,straight,Living Characters,2,Oct-60,1960,0.0009976903,
marvel,281699,Albert Poole (Earth-616),\/Albert_Poole_(Earth-616),Public Identity,Neutral Characters,Black Eyes,Blond Hair,Male Characters,straight,Living Characters,1,Jun-60,1960,0.0004988452,
marvel,2458,Benjamin Grimm (Earth-616),\/Benjamin_Grimm_(Earth-616),Public Identity,Good Characters,Blue Eyes,No Hair,Male Characters,straight,Living Characters,2255,Nov-61,1961,1.1248958661,
marvel,2166,Reed Richards (Earth-616),\/Reed_Richards_(Earth-616),Public Identity,Good Characters,Brown Eyes,Brown Hair,Male Characters,straight,Living Characters,2072,Nov-61,1961,1.0336071993,
marvel,1837,Jonathan Storm (Earth-616),\/Jonathan_Storm_(Earth-616),Public Identity,Good Characters,Blue Eyes,Blond Hair,Male Characters,straight,Living Characters,1934,Nov-61,1961,0.9647665654,
marvel,1863,Susan Storm (Earth-616),\/Susan_Storm_(Earth-616),Public Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,straight,Living Characters,1713,Nov-61,1961,0.8545217821,
marvel,2178,Harvey Elder (Earth-616),\/Harvey_Elder_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,Grey Hair,Male Characters,straight,Living Characters,164,Nov-61,1961,0.0818106084,
marvel,1450,Anthony Druid (Earth-616),\/Anthony_Druid_(Earth-616),Public Identity,Good Characters,Green Eyes,Black Hair,Male Characters,straight,Deceased Characters,153,Jun-61,1961,0.0763233115,
marvel,1068,Yao (Earth-616),\/Yao_(Earth-616),Secret Identity,Good Characters,Brown Eyes,Bald,Male Characters,straight,Living Characters,122,Jun-61,1961,0.0608591112,
marvel,1627,Fin Fang Foom (Earth-616),\/Fin_Fang_Foom_(Earth-616),Secret Identity,Bad Characters,Red Eyes,No Hair,Male Characters,straight,Living Characters,69,Oct-61,1961,0.034420317,
marvel,1871,It the Living Colossus (Earth-616),\/It_the_Living_Colossus_(Earth-616),Secret Identity,Neutral Characters,White Eyes,Bald,Male Characters,straight,Living Characters,21,Feb-61,1961,0.0104757486,
marvel,7805,Giganto (Deviant Mutate) (Earth-616),\/Giganto_(Deviant_Mutate)_(Earth-616),No Dual Identity,Bad Characters,Red Eyes,No Hair,Male Characters,straight,Living Characters,12,Nov-61,1961,0.0059861421,
marvel,16124,Googam (Earth-616),\/Googam_(Earth-616),Secret Identity,Bad Characters,Red Eyes,No Hair,Male Characters,straight,Living Characters,10,May-61,1961,0.0049884517,
marvel,260742,Orrgo (Earth-616),\/Orrgo_(Earth-616),Public Identity,Bad Characters,White Eyes,No Hair,Male Characters,straight,Living Characters,8,Nov-61,1961,0.0039907614,
marvel,16074,Rorgg (Earth-616),\/Rorgg_(Earth-616),Public Identity,Bad Characters,Red Eyes,No Hair,Male Characters,straight,Living Characters,8,Jan-61,1961,0.0039907614,
marvel,12785,Elektro (Earth-616),\/Elektro_(Earth-616),Public Identity,Neutral Characters,Red Eyes,No Hair,Male Characters,straight,Living Characters,6,Jan-61,1961,0.002993071,
marvel,682205,Diane Cummings (Earth-616),\/Diane_Cummings_(Earth-616),Public Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,straight,Living Characters,5,Aug-61,1961,0.0024942259,
marvel,21171,Gargantus (Aquatic Monster) (Earth-616),\/Gargantus_(Aquatic_Monster)_(Earth-616),Public Identity,Bad Characters,Yellow Eyes,No Hair,Male Characters,straight,Living Characters,5,Jan-61,1961,0.0024942259,
marvel,478535,Anne Benson (Earth-616),\/Anne_Benson_(Earth-616),No Dual Identity,Neutral Characters,Blue Eyes,Blond Hair,Female Characters,straight,Living Characters,3,Oct-61,1961,0.0014965355,
marvel,18568,Mocuepa Tlalticpactli (Earth-616),\/Mocuepa_Tlalticpactli_(Earth-616),Secret Identity,Bad Characters,Brown Eyes,Black Hair,Male Characters,straight,Living Characters,3,Sep-61,1961,0.0014965355,
marvel,530091,Charles J. Wentworth (Earth-616),\/Charles_J._Wentworth_(Earth-616),Secret Identity,Bad Characters,White Eyes,No Hair,Male Characters,straight,Living Characters,1,Sep-61,1961,0.0004988452,
marvel,1678,Spider-Man (Peter Parker),\/Spider-Man_(Peter_Parker),Secret Identity,Good Characters,Hazel Eyes,Brown Hair,Male Characters,straight,Living Characters,4043,Aug-62,1962,2.0168310362,
marvel,1833,Hulk (Robert Bruce Banner),\/Hulk_(Robert_Bruce_Banner),Public Identity,Good Characters,Brown Eyes,Brown Hair,Male Characters,straight,Living Characters,2017,May-62,1962,1.0061707148,
marvel,1557,Henry Pym (Earth-616),\/Henry_Pym_(Earth-616),Public Identity,Good Characters,Blue Eyes,Blond Hair,Male Characters,straight,Living Characters,1237,Jan-62,1962,0.6170714795,
marvel,8650,May Reilly (Earth-616),\/May_Reilly_(Earth-616),No Dual Identity,Good Characters,Blue Eyes,Grey Hair,Female Characters,straight,Living Characters,1000,Aug-62,1962,0.4988451734,
marvel,1448,Victor von Doom (Earth-616),\/Victor_von_Doom_(Earth-616),Public Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,straight,Living Characters,721,Jul-62,1962,0.35966737,
marvel,8651,Eugene Thompson (Earth-616),\/Eugene_Thompson_(Earth-616),Secret Identity,Good Characters,Blue Eyes,Strawberry Blond Hair,Male Characters,straight,Living Characters,689,Aug-62,1962,0.3437043245,
marvel,1896,Richard Jones (Earth-616),\/Richard_Jones_(Earth-616),Secret Identity,Good Characters,Brown Eyes,Brown Hair,Male Characters,straight,Living Characters,590,May-62,1962,0.2943186523,
marvel,1596,Odin Borson (Earth-616),\/Odin_Borson_(Earth-616),Public Identity,Neutral Characters,Blue Eyes,White Hair,Male Characters,straight,Living Characters,502,Oct-62,1962,0.2504202771,
marvel,1130,Elizabeth Ross (Earth-616),\/Elizabeth_Ross_(Earth-616),Public Identity,Good Characters,Blue Eyes,Black Hair,Female Characters,straight,Living Characters,446,May-62,1962,0.2224849473,
marvel,2365,Red Hulk (Thaddeus Ross),\/Red_Hulk_(Thaddeus_Ross),Public Identity,Neutral Characters,Blue Eyes,Black Hair,Male Characters,straight,Living Characters,415,May-62,1962,0.207020747,
marvel,1127,Balder Odinson (Earth-616),\/Balder_Odinson_(Earth-616),Secret Identity,Good Characters,Blue Eyes,Brown Hair,Male Characters,straight,Deceased Characters,403,Oct-62,1962,0.2010346049,
marvel,4704,Alicia Masters (Earth-616),\/Alicia_Masters_(Earth-616),No Dual Identity,Good Characters,Brown Eyes,Strawberry Blond Hair,Female Characters,straight,Living Characters,293,Nov-62,1962,0.1461616358,
marvel,1808,Heimdall (Earth-616),\/Heimdall_(Earth-616),Secret Identity,Good Characters,Grey Eyes,Brown Hair,Male Characters,straight,Living Characters,270,Oct-62,1962,0.1346881968,
marvel,1654,Jane Foster (Earth-616),\/Jane_Foster_(Earth-616),No Dual Identity,Good Characters,Blue Eyes,Brown Hair,Female Characters,straight,Living Characters,211,Sep-62,1962,0.1052563316,
marvel,8648,Benjamin Parker (Earth-616),\/Benjamin_Parker_(Earth-616),No Dual Identity,Good Characters,Blue Eyes,Brown Hair,Male Characters,straight,Deceased Characters,205,Aug-62,1962,0.1022632606,
marvel,2501,Matthew Hawk (Earth-616),\/Matthew_Hawk_(Earth-616),Secret Identity,Good Characters,Blue Eyes,Brown Hair,Male Characters,straight,Deceased Characters,195,Nov-62,1962,0.0972748088,
marvel,2006,The Wizard (Earth-616),\/The_Wizard_(Earth-616),Public Identity,Bad Characters,Hazel Eyes,Brown Hair,Male Characters,straight,Living Characters,189,Nov-62,1962,0.0942817378,
